livingAreaSqFt,numOfBathrooms,lotSizeSqFt,numOfBedrooms,numOfStories,numOfPhotos,hasSpa,hasView,numOfPatioAndPorchFeatures,numOfParkingFeatures,latest_saleyear,numOfSecurityFeatures,latestPrice
1540.0,2.0,7056.0,4,1,35,False,False,0,2,2020,1,172500.00
2396.0,3.0,9234.0,3,1,29,False,False,0,1,2018,0,489000.00
1900.0,3.0,6969.0,3,2,1,False,False,0,1,2019,0,289000.00
1775.0,3.0,7666.0,3,2,32,False,False,0,2,2018,0,295000.00
2155.0,2.0,10236.0,4,1,30,False,False,1,2,2020,2,355000.00
1960.0,3.0,6098.0,3,2,1,False,False,0,2,2020,1,366500.00
1241.0,2.0,5227.0,3,1,1,False,False,0,1,2018,0,249900.00
2658.0,3.0,11325.6,4,2,44,False,False,3,2,2020,2,372500.00
1265.0,2.0,6316.0,3,1,40,False,False,2,2,2020,2,299900.00
1608.0,2.0,6011.0,3,1,14,False,False,2,1,2020,2,334900.00
2907.0,3.0,10497.0,4,2,31,False,True,0,1,2018,0,349900.00
1946.0,3.0,7139.0,3,2,22,False,False,0,2,2019,0,300000.00
2526.0,2.0,8799.0,4,1,30,False,False,0,2,2018,0,345000.00
2680.0,3.0,28314.0,4,1,33,False,False,1,1,2019,0,199900.00
1415.0,2.0,7405.0,3,1,19,False,True,1,2,2020,0,329124.00
2490.0,3.0,11325.6,4,1,30,False,False,2,2,2020,1,415000.00
4043.0,4.0,28314.0,5,2,72,True,False,3,3,2020,1,1150000.00
2524.0,4.0,5749.0,4,2,72,False,True,0,2,2018,0,305500.00
2068.0,2.0,6351.0,3,1,72,False,False,1,2,2020,0,390000.00
1979.0,2.0,8450.0,4,1,72,False,True,1,2,2020,0,425000.00
1699.0,2.0,6383.0,3,1,37,False,True,1,2,2020,0,320000.00
1461.0,2.0,6621.0,3,2,25,False,False,0,3,2019,0,280000.00
2941.0,3.0,12196.8,4,2,1,False,False,0,1,2018,0,450000.00
1422.0,3.0,4225.0,3,2,26,False,False,1,2,2019,0,259000.00
1914.0,2.0,6446.0,3,1,39,False,False,1,2,2020,1,339000.00
2416.0,3.0,5880.0,4,2,35,False,False,2,2,2020,0,325000.00
3448.0,3.0,28314.0,4,2,12,True,False,0,2,2018,0,774900.00
1299.0,2.0,6446.0,3,1,26,False,False,2,2,2019,1,274000.00
2160.0,2.0,11325.6,4,1,1,False,False,0,1,2020,0,325000.00
1870.0,3.0,7187.0,3,2,1,False,False,0,1,2018,0,280000.00
1420.0,2.0,6011.0,4,1,36,False,True,1,1,2019,1,299900.00
1488.0,2.0,9191.0,4,1,56,False,False,1,2,2020,2,470000.00
3071.0,3.0,10890.0,5,2,1,False,True,0,2,2018,0,419900.00
1909.0,3.0,5880.0,4,2,32,False,False,0,1,2018,0,285000.00
2038.0,2.0,7535.0,4,1,1,False,False,0,2,2020,0,324900.00
2094.0,3.0,6098.0,3,2,25,False,False,0,1,2018,0,265000.00
1944.0,3.0,5749.0,4,2,27,False,False,0,1,2019,0,198900.00
1375.0,2.0,6011.0,3,1,10,False,False,0,1,2018,0,270000.00
1263.0,2.0,4486.0,3,1,29,False,False,2,2,2020,1,270000.00
2601.0,3.0,6229.0,4,2,36,False,False,0,2,2018,0,327499.00
2492.0,3.0,6795.0,4,2,2,False,False,0,2,2018,0,459900.00
2684.0,3.0,6141.0,4,2,38,False,False,1,3,2019,1,204900.00
2597.0,3.0,13068.0,4,1,39,False,False,0,2,2018,0,545000.00
1422.0,3.0,4268.0,3,2,72,False,False,1,2,2020,0,259500.00
1619.0,2.0,8015.0,3,1,18,False,False,0,2,2019,0,325000.00
2162.0,2.0,6534.0,4,1,29,False,False,0,1,2018,0,275000.00
1860.0,3.0,4748.0,4,2,35,False,False,0,1,2019,0,295000.00
2067.0,2.0,8145.0,4,1,26,False,False,0,1,2019,0,400000.00
2269.0,2.0,15681.6,4,1,52,False,True,1,2,2020,2,385000.00
2440.0,3.0,16552.8,4,1,30,True,False,0,1,2019,0,315000.00
2958.0,3.0,6098.0,4,2,1,False,False,0,1,2019,0,339900.00
2700.0,3.0,28314.0,5,1,72,True,False,3,2,2020,2,540000.00
2062.0,2.0,7405.0,3,1,1,False,False,0,1,2019,0,299900.00
2303.0,3.0,11761.2,4,2,2,False,False,2,2,2019,2,395031.00
1914.0,2.0,6577.0,3,1,25,False,False,0,1,2019,0,299900.00
1662.0,2.0,6621.0,3,1,40,False,False,1,1,2019,0,325000.00
3105.0,3.0,6490.0,4,2,66,False,False,2,2,2020,1,375000.00
1440.0,3.0,7797.0,3,2,28,False,True,1,2,2019,1,269900.00
2751.0,3.0,8015.0,3,2,40,False,False,1,2,2020,2,275000.00
2684.0,3.0,9762.0,4,2,42,False,True,2,3,2020,1,385000.00
4024.0,4.0,13503.6,5,2,40,False,True,2,1,2019,2,685000.00
3268.0,4.0,9757.0,4,2,27,False,False,1,1,2019,0,364000.00
1551.0,3.0,6895.0,2,2,27,False,False,1,2,2020,1,349900.00
2275.0,3.0,11325.6,4,2,40,False,False,0,1,2019,0,459900.00
3096.0,3.0,8712.0,3,2,33,False,False,2,2,2019,1,229900.00
3449.0,4.0,8973.0,4,2,37,False,False,0,1,2018,0,615000.00
1786.0,2.0,13503.6,4,1,1,False,False,0,0,2020,0,395000.00
1517.0,2.0,8276.0,4,1,46,False,True,2,2,2020,0,289000.00
1909.0,3.0,7884.0,4,1,30,False,False,1,1,2019,2,307000.00
2638.0,3.0,14374.8,4,1,31,True,False,0,2,2018,0,599000.00
1875.0,2.0,8276.0,3,1,40,False,False,3,3,2020,1,415000.00
1609.0,2.0,6534.0,3,1,1,False,False,0,1,2019,0,299900.00
1854.0,3.0,7753.0,4,1,36,False,False,0,2,2020,0,239900.00
1709.0,2.0,7927.0,4,1,31,False,False,0,1,2018,0,299000.00
2523.0,3.0,5793.0,3,2,37,False,False,0,2,2019,0,323500.00
1488.0,2.0,7405.0,3,1,25,False,False,2,2,2020,2,207500.00
2758.0,3.0,10018.0,4,1,28,False,False,2,1,2019,1,360000.00
3389.0,4.0,11761.2,5,2,72,False,False,2,2,2020,2,445000.00
3131.0,4.0,7840.0,4,2,1,False,False,0,3,2018,0,415000.00
2928.0,4.0,7884.0,4,2,66,False,True,0,1,2019,0,400000.00
1247.0,2.0,5096.0,3,1,20,False,False,0,1,2018,0,232900.00
2958.0,3.0,5488.0,5,2,64,False,True,0,2,2020,0,219900.00
1558.0,1.0,28314.0,3,1,17,False,False,0,2,2018,0,440000.00
1708.0,2.0,6621.0,3,1,26,False,False,0,2,2018,0,289900.00
2932.0,3.5,7840.0,4,2,36,False,True,0,1,2018,0,440000.00
2056.0,2.0,9408.0,3,1,51,False,False,1,2,2020,2,249900.00
2150.0,3.0,5706.0,4,2,34,True,True,3,2,2020,2,375000.00
2300.0,3.0,6621.0,3,2,28,False,True,1,1,2019,2,365000.00
1299.0,2.0,5619.0,3,1,26,False,False,1,2,2020,1,300000.00
2917.0,4.0,10890.0,4,2,40,False,True,0,1,2018,0,400000.00
2917.0,3.0,8145.0,4,2,36,False,False,0,1,2019,0,399999.00
2653.0,3.0,13068.0,3,1,39,False,False,3,3,2020,1,575000.00
1634.0,2.0,6838.0,3,1,55,True,True,3,2,2020,1,254900.00
1845.0,2.0,10200.0,3,1,34,False,False,1,2,2020,1,434500.00
2587.0,3.0,5837.0,4,2,34,True,True,3,2,2020,1,390000.00
1860.0,3.0,7684.0,3,2,28,False,True,0,2,2018,0,375000.00
1208.0,1.0,28314.0,2,1,29,False,False,1,2,2019,0,350000.00
1609.0,2.0,5488.0,3,1,29,False,False,0,1,2019,1,275000.00
1876.0,2.0,8677.0,3,1,54,False,True,3,2,2020,2,385000.00
3045.0,4.0,9931.0,4,2,40,False,False,0,1,2019,0,445000.00
1510.0,1.0,28314.0,3,1,33,False,False,0,2,2020,0,424900.00
1609.0,2.0,5488.0,3,1,48,False,True,0,3,2020,0,299000.00
2613.0,2.0,28314.0,4,1,56,False,True,2,2,2020,0,649900.00
2142.0,4.0,28314.0,3,2,10,False,False,0,3,2018,0,450000.00
2891.0,4.0,6882.0,4,1,60,False,False,0,2,2020,2,575000.00
3091.0,3.0,15681.6,4,1,35,False,False,0,1,2019,0,615000.00
2750.0,2.0,28314.0,4,1,48,False,True,0,2,2018,0,549000.00
1850.0,2.0,13068.0,3,1,40,False,False,1,2,2020,0,450000.00
2549.0,2.0,14810.4,4,1,1,False,False,0,1,2019,0,450000.00
1651.0,2.0,6316.0,3,1,49,True,False,0,2,2020,0,199900.00
3892.0,4.0,28314.0,4,1,40,False,False,0,2,2019,0,675000.00
2239.0,2.5,5532.0,4,2,35,False,False,2,2,2019,1,275000.00
1927.0,2.0,11761.2,3,1,51,False,True,2,2,2020,2,449000.00
3195.0,4.0,5749.0,4,2,47,False,False,0,2,2018,0,425000.00
2185.0,2.0,9670.0,3,1,40,False,True,1,2,2020,2,425000.00
1573.0,2.0,5662.0,3,1,1,False,False,0,2,2018,0,299900.00
2275.0,3.0,11761.2,3,2,64,False,True,2,2,2020,1,392500.00
3186.0,4.0,10454.0,5,2,7,False,False,0,2,2018,0,450000.00
2406.0,3.0,28314.0,4,1,72,False,False,1,2,2020,0,575000.00
2440.0,3.0,11761.2,4,2,33,False,True,0,2,2018,0,400000.00
3082.0,4.0,28314.0,3,2,38,False,False,2,1,2019,0,499999.00
3589.0,4.0,13068.0,4,2,39,False,False,0,2,2018,0,570000.00
1806.0,2.0,14810.4,3,1,29,False,False,0,1,2018,0,379000.00
2774.0,3.0,28314.0,4,1,31,False,False,0,1,2018,0,500000.00
2365.0,2.0,11761.2,3,1,32,False,False,0,1,2018,0,425000.00
3385.0,4.0,28314.0,5,2,72,True,True,2,2,2020,2,419000.00
3318.0,3.0,28314.0,5,1,37,False,False,1,1,2019,2,525000.00
2489.0,3.0,6882.0,3,2,39,False,False,0,1,2018,0,459900.00
2074.0,2.0,9626.0,4,1,25,False,False,0,1,2018,0,340000.00
2328.0,3.0,28314.0,4,1,1,False,False,0,1,2019,0,405000.00
2387.0,3.0,28314.0,4,1,40,False,False,2,2,2020,1,525000.00
4237.0,4.0,28314.0,4,2,72,False,False,1,2,2020,1,790000.00
2596.0,3.0,6882.0,4,2,34,True,False,1,2,2020,2,615000.00
2747.0,4.0,6751.0,4,2,56,False,False,0,1,2018,0,469000.00
3217.0,4.0,28314.0,5,2,40,False,True,2,2,2020,0,525000.00
1982.0,2.0,9496.0,3,1,35,False,True,0,1,2019,0,385000.00
3170.0,4.0,7448.0,4,2,40,False,True,2,2,2020,2,650000.00
2935.0,4.0,6751.0,4,2,10,False,False,0,1,2018,0,533545.00
3395.0,4.0,28314.0,5,2,36,False,False,0,2,2020,0,595000.00
2333.0,2.0,13068.0,3,1,31,False,False,0,1,2018,0,399000.00
2464.0,3.0,6751.0,4,2,32,False,True,0,1,2019,0,475000.00
3217.0,4.0,12632.4,5,2,38,False,False,1,2,2020,0,560000.00
1719.0,2.0,6751.0,3,1,32,False,False,2,2,2020,1,449900.00
2108.0,2.0,12632.4,4,1,26,False,False,0,1,2018,0,399000.00
3040.0,3.0,16988.4,3,1,27,False,True,1,2,2019,0,575000.00
3124.0,3.0,28314.0,4,1,37,False,False,0,1,2018,0,519000.00
2167.0,2.0,28314.0,3,1,40,False,False,1,2,2019,1,369000.00
3269.0,3.0,28314.0,4,2,30,False,False,0,1,2018,0,625000.00
2174.0,2.0,11761.2,4,1,40,False,False,1,2,2020,1,565000.00
1887.0,2.0,6751.0,3,1,26,False,True,2,2,2020,1,464999.00
1778.0,2.0,28314.0,3,1,32,False,False,0,1,2018,0,385000.00
3518.0,3.0,14374.8,3,2,1,False,True,2,2,2019,0,547000.00
2227.0,2.0,10149.0,3,1,27,False,False,0,1,2018,0,395000.00
3731.0,4.0,28314.0,5,2,40,False,False,0,1,2019,1,575000.00
3818.0,4.0,28314.0,4,2,40,False,True,0,2,2018,0,695000.00
3603.0,4.0,16117.2,5,2,37,True,True,0,2,2019,0,699000.00
1724.0,2.0,28314.0,3,1,25,True,True,0,2,2018,0,429000.00
3482.0,4.0,28314.0,4,2,66,True,False,1,3,2020,0,725000.00
1846.0,2.0,8537.0,3,1,26,False,False,0,1,2018,0,279000.00
1438.0,3.0,5445.0,3,2,27,False,True,0,1,2019,0,279900.00
2154.0,3.0,11761.2,3,1,21,False,False,0,1,2018,0,359000.00
2796.0,3.0,9016.0,4,2,28,False,False,0,1,2019,0,425000.00
3614.0,2.0,15681.6,3,2,31,False,True,1,1,2019,1,450000.00
2566.0,3.0,17424.0,4,1,40,False,True,3,2,2020,2,595000.00
2889.0,4.0,9147.0,4,2,28,False,False,2,2,2020,1,650000.00
1691.0,2.0,11761.2,3,1,1,False,False,0,1,2019,0,350000.00
2464.0,3.0,28314.0,4,2,39,False,False,0,1,2018,0,525000.00
1927.0,3.0,28314.0,3,2,39,False,False,2,2,2020,0,459000.00
1573.0,2.0,6621.0,3,1,25,False,True,0,1,2019,0,324990.00
1668.0,2.0,6621.0,3,1,28,False,False,2,1,2019,2,329900.00
2071.0,2.0,8232.0,3,1,37,False,True,2,1,2019,2,449770.00
2141.0,3.0,28314.0,4,2,1,False,False,0,1,2018,0,400000.00
2959.0,3.0,28314.0,4,1,37,False,True,0,1,2018,0,500000.00
2279.0,2.0,28314.0,3,1,1,False,False,1,1,2020,0,425000.00
3206.0,4.0,14374.8,4,2,37,False,False,0,2,2018,0,452000.00
2700.0,3.0,15246.0,4,1,34,False,False,0,1,2018,0,425000.00
1851.0,3.0,5749.0,3,2,27,False,False,1,1,2019,0,339500.00
1994.0,2.0,13503.6,3,1,29,False,True,2,1,2020,1,390000.00
2766.0,3.0,14374.8,3,2,31,False,False,0,2,2019,0,475000.00
2356.0,2.5,13939.2,4,2,22,False,False,0,1,2019,1,435000.00
3121.0,4.0,8145.0,5,2,14,False,True,1,2,2019,2,644580.00
3941.0,4.0,14374.8,5,2,52,False,True,0,2,2018,0,500000.00
2697.0,2.0,9583.0,4,1,1,False,False,0,1,2018,0,435000.00
2065.0,2.0,28314.0,3,1,1,False,False,3,1,2019,0,595000.00
2614.0,2.0,17424.0,4,1,1,False,False,0,1,2019,0,445000.00
3155.0,4.0,15246.0,4,2,38,False,False,1,1,2019,1,549000.00
1835.0,3.0,28314.0,3,1,36,False,False,1,1,2019,0,510000.00
2796.0,3.0,9453.0,4,2,13,False,True,1,2,2019,2,450000.00
2396.0,3.0,10715.0,3,1,30,False,True,2,2,2020,2,524900.00
3487.0,3.0,28314.0,4,1,20,False,False,0,0,2020,0,525000.00
2428.0,3.0,28314.0,5,2,45,False,False,2,2,2020,0,515000.00
1828.0,2.0,7013.0,3,1,17,False,False,1,1,2019,1,424900.00
3290.0,4.0,12632.4,5,2,72,False,False,1,2,2020,2,495000.00
2332.0,3.0,5676.0,3,1,50,False,True,0,2,2018,0,389999.00
2776.0,3.0,15246.0,3,2,38,False,False,0,1,2019,0,485000.00
1590.0,3.0,4356.0,3,2,33,False,True,2,2,2020,0,355000.00
2641.0,3.0,10890.0,4,1,34,False,True,0,2,2018,0,479500.00
1441.0,2.0,8058.0,3,1,25,False,False,0,1,2018,0,254000.00
2401.0,2.0,28314.0,4,1,34,False,False,1,2,2020,1,425000.00
3127.0,4.0,6751.0,5,2,30,False,False,2,2,2020,2,575000.00
1887.0,2.0,6751.0,3,1,25,False,False,0,1,2019,0,439900.00
3639.0,3.5,28314.0,5,2,45,True,False,1,2,2020,2,565000.00
1862.0,2.0,15681.6,3,1,29,False,False,0,2,2018,0,405000.00
3141.0,3.0,8015.0,4,2,28,False,False,2,1,2019,2,589000.00
2374.0,2.0,28314.0,3,1,38,False,False,3,2,2019,0,329000.00
2482.0,2.0,28314.0,3,1,19,False,False,0,1,2018,0,455000.00
3137.0,4.0,6969.0,5,2,1,False,False,0,1,2019,0,569500.00
3363.0,4.0,28314.0,4,2,63,False,True,0,2,2020,0,665000.00
2225.0,2.0,28314.0,4,1,39,False,False,0,1,2019,0,465000.00
2213.0,2.0,16552.8,4,1,31,False,False,2,1,2019,0,449000.00
2330.0,2.0,28314.0,3,1,46,True,True,1,3,2020,0,245000.00
2066.0,2.0,10628.0,3,1,29,False,False,0,1,2018,0,459000.00
2607.0,3.0,10890.0,4,2,40,False,False,2,1,2020,1,475000.00
3005.0,4.0,17424.0,4,2,32,False,False,0,1,2018,0,526000.00
2643.0,3.0,6751.0,4,2,39,False,False,0,2,2019,0,525000.00
2240.0,2.0,28314.0,3,1,29,False,True,0,1,2019,0,525000.00
2344.0,2.0,28314.0,4,1,33,False,False,0,1,2019,0,425000.00
2551.0,3.0,5967.0,3,2,3,False,False,1,2,2020,1,596315.00
2549.0,2.0,14810.4,3,1,33,False,False,0,1,2019,0,340000.00
1515.0,2.0,7405.0,3,1,1,False,False,0,2,2019,0,274900.00
2158.0,2.0,28314.0,4,1,35,False,False,0,1,2018,0,385000.00
2262.0,2.0,28314.0,4,1,40,False,False,2,1,2019,1,284900.00
2989.0,4.0,14374.8,5,2,36,False,False,2,2,2019,1,500000.00
2046.0,2.0,7535.0,4,1,29,False,False,0,1,2018,0,329900.00
3484.0,4.0,28314.0,5,2,28,False,False,0,1,2018,0,515000.00
1713.0,2.0,6969.0,4,1,36,False,False,0,1,2018,0,394700.00
2443.0,3.0,9844.0,4,2,32,False,False,0,1,2019,0,275000.00
2235.0,2.0,10890.0,4,1,32,False,False,0,1,2018,0,425000.00
1873.0,2.0,8363.0,3,1,23,False,False,0,1,2018,0,405000.00
1854.0,3.0,7927.0,4,1,24,False,False,1,1,2019,0,385000.00
4043.0,4.0,13503.6,5,2,59,True,True,3,2,2020,0,624900.00
2230.0,2.0,15681.6,4,1,40,False,False,2,2,2019,2,475000.00
3129.0,3.0,13503.6,4,1,72,False,False,2,2,2020,1,525000.00
2600.0,4.0,28314.0,4,2,28,False,False,0,1,2019,0,512000.00
3350.0,3.0,15246.0,4,2,72,False,True,0,2,2020,0,599999.00
1796.0,2.0,11761.2,3,1,28,False,False,0,1,2019,0,345000.00
2530.0,3.0,28314.0,4,1,66,False,False,1,1,2020,1,650000.00
2769.0,3.0,6664.0,4,2,37,False,False,2,2,2020,1,299950.00
3192.0,4.0,9191.0,4,2,33,False,False,1,2,2020,0,477000.00
3052.0,3.0,28314.0,2,2,31,False,False,0,1,2019,0,475000.00
2273.0,3.0,28314.0,4,1,39,False,False,0,1,2019,0,479000.00
2374.0,3.0,7666.0,3,2,39,False,True,0,1,2019,0,399900.00
2150.0,4.0,28314.0,4,1,1,False,False,0,2,2019,0,299000.00
2769.0,3.0,10018.0,4,2,72,False,False,1,2,2020,0,479900.00
2715.0,3.0,11761.2,4,2,72,False,True,0,2,2020,0,485000.00
2564.0,3.0,16117.2,4,1,32,False,False,2,2,2020,0,639000.00
3285.0,4.0,11761.2,4,1,1,False,False,0,2,2018,0,495000.00
2653.0,3.0,13939.2,3,1,34,False,False,0,1,2018,0,434003.00
3098.0,3.0,6098.0,4,2,37,False,False,0,2,2018,0,390000.00
3860.0,4.0,14374.8,5,2,40,False,False,2,3,2020,2,525000.00
2622.0,2.0,8799.0,2,2,27,False,False,2,3,2020,1,525000.00
2107.0,2.0,10890.0,3,1,36,False,False,0,1,2018,0,379000.00
2089.0,3.0,28314.0,3,1,13,False,False,0,1,2020,0,599000.00
2464.0,3.0,28314.0,4,1,39,False,False,0,2,2018,0,529000.00
3244.0,4.0,9748.0,4,2,34,False,False,0,2,2018,0,699900.00
3448.0,4.0,28314.0,4,1,31,False,False,1,2,2019,0,610000.00
1721.0,2.0,7666.0,3,1,46,False,False,1,2,2020,0,365000.00
3852.0,4.0,28314.0,5,2,37,False,True,0,2,2020,0,650000.00
1505.0,2.0,8058.0,3,1,1,False,False,2,1,2020,1,365000.00
2076.0,2.0,7492.0,4,1,30,False,False,0,1,2019,0,418000.00
2905.0,3.0,7710.0,4,2,28,False,False,0,1,2019,0,550000.00
2222.0,2.0,28314.0,3,1,34,False,False,2,2,2020,1,479000.00
2796.0,3.0,28314.0,5,2,34,False,False,1,1,2019,0,433000.00
2380.0,2.0,28314.0,3,1,72,True,True,1,2,2020,0,625000.00
2221.0,3.0,7013.0,4,2,27,False,False,1,1,2019,0,419900.00
2250.0,2.0,11761.2,4,1,1,False,False,0,1,2019,0,405000.00
2893.0,3.0,28314.0,4,1,40,False,False,0,1,2018,0,550000.00
2052.0,2.0,28314.0,4,1,33,False,False,0,1,2018,0,419997.00
2122.0,2.0,7230.0,4,1,72,False,False,2,2,2019,2,325000.00
2657.0,3.0,6751.0,4,2,1,False,True,0,1,2019,1,522930.00
1372.0,2.0,9844.0,2,1,39,False,False,1,2,2020,0,385000.00
1456.0,3.0,4399.0,3,2,20,False,True,1,2,2020,2,320000.00
3941.0,4.0,17424.0,5,2,21,False,False,0,2,2018,0,439000.00
1587.0,3.0,10236.0,3,2,34,False,False,0,1,2019,1,335000.00
2751.0,3.0,9016.0,4,2,29,False,False,0,1,2019,0,430000.00
2616.0,2.0,16552.8,4,1,1,False,False,0,1,2019,0,455000.00
2640.0,3.0,7797.0,4,2,34,False,False,0,1,2019,0,430000.00
1977.0,2.0,6812.0,3,1,26,False,False,1,2,2020,1,490000.00
3086.0,4.0,8232.0,4,1,64,False,False,1,2,2020,2,379900.00
1454.0,2.0,7971.0,4,1,29,False,False,1,2,2019,0,195000.00
2608.0,3.0,9743.0,4,2,37,False,False,0,2,2018,0,390000.00
1720.0,3.0,7230.0,3,2,72,False,False,1,3,2020,1,349000.00
2542.0,2.0,9016.0,4,1,56,True,False,2,2,2020,1,345000.00
1862.0,2.0,9670.0,3,1,72,False,False,0,2,2020,0,424900.00
3642.0,4.0,28314.0,4,2,29,True,False,0,2,2019,0,550000.00
2429.0,4.0,28314.0,4,1,30,False,False,0,2,2018,0,300000.00
2576.0,3.0,16552.8,4,2,35,False,False,2,1,2019,0,615000.00
2230.0,2.0,15246.0,4,1,28,False,False,0,1,2019,0,428250.00
2896.0,2.0,28314.0,4,1,36,False,False,0,1,2019,0,539000.00
2819.0,3.0,9757.0,4,2,72,True,False,3,2,2020,0,648500.00
2283.0,3.0,8712.0,4,2,1,False,False,2,2,2020,0,465000.00
2901.0,4.0,6760.0,4,2,37,False,True,1,1,2019,1,525000.00
2282.0,2.0,28314.0,3,1,39,False,False,0,2,2019,0,450000.00
1356.0,2.0,14374.8,3,1,37,False,False,0,1,2019,0,275000.00
2162.0,2.0,28314.0,3,1,55,False,False,0,1,2020,1,564999.00
1679.0,2.0,6054.0,3,1,31,False,False,0,1,2019,0,437000.00
1930.0,2.0,15246.0,3,2,29,False,False,0,2,2019,0,419000.00
2586.0,2.0,10672.0,4,1,32,False,False,0,2,2020,2,475000.00
2173.0,3.0,7710.0,4,2,33,False,False,2,3,2020,2,409900.00
3302.0,3.0,8189.0,4,2,72,False,False,1,2,2020,1,319000.00
1138.0,2.0,7884.0,3,1,29,False,False,1,2,2020,0,267000.00
2333.0,3.0,6882.0,4,2,30,False,False,0,1,2019,0,303000.00
1687.0,2.0,12196.8,3,1,31,False,True,1,1,2019,0,315000.00
3700.0,3.0,28314.0,4,2,29,False,True,0,2,2018,0,325000.00
2631.0,3.0,7884.0,4,2,40,False,True,1,2,2020,0,295000.00
2690.0,4.0,6359.0,4,2,14,False,True,0,1,2018,0,239000.00
1456.0,2.0,4356.0,3,1,38,False,False,0,0,2018,0,70000.00
2847.0,4.0,7187.0,4,2,29,False,True,1,1,2019,1,325000.00
2330.0,3.0,6054.0,4,2,62,False,True,0,2,2020,1,315000.00
1099.0,2.0,5924.0,3,1,39,True,True,2,2,2020,1,249900.00
1753.0,2.0,5706.0,3,1,23,False,False,0,1,2018,0,291990.00
1820.0,2.0,6359.0,3,1,52,False,False,1,2,2020,0,279990.00
1682.0,2.0,6490.0,3,1,20,False,False,0,1,2020,0,244900.00
1346.0,1.0,6098.0,3,1,1,False,False,0,2,2018,0,209000.00
1644.0,2.0,6098.0,3,1,11,False,False,0,1,2019,0,229000.00
2511.0,3.0,6795.0,4,2,19,True,True,0,2,2018,0,239990.00
914.0,2.0,6316.0,2,1,2,False,False,0,1,2019,0,205000.00
2093.0,3.0,8612.0,4,2,3,False,False,0,1,2020,0,247500.00
2107.0,3.0,8276.0,3,2,31,False,True,2,2,2020,1,330000.00
1522.0,2.0,5967.0,3,1,25,False,False,0,1,2018,0,139950.00
1052.0,1.0,6403.0,3,1,21,False,False,0,2,2019,0,209900.00
1878.0,3.0,6969.0,3,2,72,False,False,0,2,2020,0,297000.00
2505.0,3.0,6229.0,4,2,32,False,False,3,1,2019,2,339000.00
1309.0,2.0,4399.0,3,2,12,False,False,0,2,2019,0,245000.00
1184.0,2.0,4181.0,3,2,21,False,True,0,2,2018,0,199900.00
1332.0,2.0,7187.0,3,1,45,False,True,0,3,2019,0,249000.00
1962.0,3.0,8886.0,3,2,22,False,True,1,2,2019,1,329900.00
928.0,2.0,4791.0,3,1,25,False,False,0,1,2019,1,205000.00
1023.0,2.0,4913.0,3,1,65,False,False,0,1,2020,0,224900.00
884.0,1.0,5924.0,2,1,36,False,False,2,2,2020,0,255000.00
2189.0,2.0,10411.0,3,1,30,False,True,0,2,2018,0,249900.00
2459.0,3.0,6098.0,4,2,1,False,False,0,1,2018,0,279999.00
1500.0,2.0,5662.0,3,1,1,False,False,0,1,2018,0,235000.00
1602.0,3.0,5924.0,3,2,39,False,False,0,2,2019,0,209900.00
1040.0,2.0,8102.0,2,1,11,False,False,0,1,2018,0,199000.00
1930.0,3.0,6011.0,3,2,72,False,False,0,2,2020,1,275000.00
1158.0,2.0,8668.0,3,1,35,True,False,1,1,2019,0,223330.00
1901.0,2.0,8363.0,3,1,40,False,False,0,1,2018,0,279999.00
914.0,2.0,6403.0,2,1,26,False,False,0,1,2018,0,201000.00
1024.0,1.0,6534.0,3,1,30,False,False,0,1,2019,0,179000.00
1040.0,2.0,5967.0,2,1,13,False,False,0,1,2019,0,249900.00
1799.0,2.0,6838.0,3,1,28,False,False,0,1,2019,0,250000.00
1901.0,2.0,8145.0,3,1,28,False,True,0,2,2018,0,235000.00
2341.0,3.0,6534.0,4,2,36,False,False,0,2,2019,0,177000.00
1020.0,1.0,6098.0,3,1,18,False,False,1,1,2019,0,225000.00
2205.0,3.0,9278.0,4,2,24,False,False,0,2,2018,0,267000.00
1304.0,2.0,5880.0,3,1,1,False,False,0,2,2018,0,229000.00
880.0,1.0,7187.0,2,1,18,False,False,0,1,2019,0,206400.00
1748.0,3.0,6011.0,4,1,52,False,False,1,2,2020,0,305000.00
1424.0,3.0,6019.0,3,2,34,False,True,0,1,2019,0,249000.00
2466.0,4.0,5140.0,4,2,28,False,False,0,2,2019,0,350000.00
1346.0,1.0,5662.0,3,1,17,False,False,0,0,2018,0,219000.00
1394.0,2.0,5967.0,3,1,31,True,False,3,2,2020,1,255000.00
1162.0,2.0,6098.0,3,1,1,False,False,0,1,2019,0,164900.00
2135.0,2.0,8363.0,4,1,28,False,False,0,1,2018,0,249900.00
1572.0,2.0,7971.0,3,1,33,False,False,1,2,2020,0,220000.00
1792.0,2.0,5706.0,3,1,31,False,False,2,1,2020,2,325000.00
1114.0,2.5,5227.0,2,1,30,False,False,0,1,2019,0,185000.00
1682.0,2.0,8755.0,3,1,23,False,False,0,1,2018,0,239900.00
1500.0,3.0,7840.0,3,2,26,False,False,0,1,2018,0,245000.00
1328.0,2.0,8251.0,3,1,23,False,True,1,2,2020,1,259900.00
1115.0,2.0,5227.0,3,1,24,False,False,0,2,2019,0,190500.00
1522.0,2.0,8450.0,3,1,17,False,False,0,2,2018,0,129000.00
861.0,1.0,3885.0,2,1,11,False,True,1,1,2019,1,174900.00
1589.0,2.0,10497.0,3,1,24,False,False,0,1,2018,0,250000.00
